Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20190921,TX     ,201910     ,023802,10878,2,-,-, 
20190921,TX     ,201910     ,023807,10878,2,-,-, 
20190921,TX     ,201910     ,023809,10878,2,-,-, 
20190921,TX     ,201910     ,023819,10878,2,-,-, 
20190921,TX     ,201910     ,023819,10878,6,-,-, 
20190921,TX     ,201910     ,023819,10878,2,-,-, 
20190921,TX     ,201910     ,023831,10878,2,-,-, 
20190921,TX     ,201910     ,023847,10877,6,-,-, 
20190921,TX     ,201910     ,023847,10877,2,-,-, 
20190921,TX     ,201910     ,023858,10876,2,-,-, 
20190921,TX     ,201910     ,023858,10876,2,-,-, 
20190921,TX     ,201910     ,023904,10877,2,-,-, 
20190921,TX     ,201910     ,023922,10877,2,-,-, 
20190921,TX     ,201910     ,023923,10877,2,-,-, 
20190921,TX     ,201910     ,023950,10876,2,-,-, 
20190921,TX     ,201910     ,023950,10876,2,-,-, 
20190921,TX     ,201910     ,023950,10876,4,-,-, 
20190921,TX     ,201910     ,023950,10876,2,-,-, 
20190921,TX     ,201910     ,024004,10875,2,-,-, 
20190921,TX     ,201910     ,024004,10876,2,-,-, 
20190921,TX     ,201910     ,024008,10876,2,-,-, 
20190921,TX     ,201910     ,024020,10877,2,-,-, 
20190921,TX     ,201910     ,024123,10877,4,-,-, 
20190921,TX     ,201910     ,024129,10876,2,-,-, 
20190921,TX     ,201910     ,024157,10876,2,-,-, 
20190921,TX     ,201910     ,024210,10876,4,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,10,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024226,10875,4,-,-, 
20190921,TX     ,201910     ,024226,10875,2,-,-, 
20190921,TX     ,201910     ,024246,10874,2,-,-, 
20190921,TX     ,201910     ,024246,10874,2,-,-, 
20190921,TX     ,201910     ,024246,10874,2,-,-, 
20190921,TX     ,201910     ,024246,10874,2,-,-, 
20190921,TX     ,201910     ,024247,10874,2,-,-, 
20190921,TX     ,201910     ,024248,10874,2,-,-, 
20190921,TX     ,201910     ,024250,10874,2,-,-, 
20190921,TX     ,201910     ,024250,10874,2,-,-, 
20190921,TX     ,201910     ,024250,10874,2,-,-, 
20190921,TX     ,201910     ,024252,10874,2,-,-, 
20190921,TX     ,201910     ,024253,10874,2,-,-, 
20190921,TX     ,201910     ,024259,10875,2,-,-, 
20190921,TX     ,201910     ,024301,10873,2,-,-, 
20190921,TX     ,201910     ,024309,10874,2,-,-, 
20190921,TX     ,201910     ,024311,10874,2,-,-, 
20190921,TX     ,201910     ,024317,10874,2,-,-, 
20190921,TX     ,201910     ,024319,10873,2,-,-, 
20190921,TX     ,201910     ,024413,10874,6,-,-, 
20190921,TX     ,201910     ,024435,10875,10,-,-, 
20190921,TX     ,201910     ,024435,10875,6,-,-, 
20190921,TX     ,201910     ,024444,10875,6,-,-, 
20190921,TX     ,201910     ,024506,10875,2,-,-, 
20190921,TX     ,201910     ,024549,10875,8,-,-, 
20190921,TX     ,201910     ,024549,10875,6,-,-, 
20190921,TX     ,201910     ,024550,10875,2,-,-, 
20190921,TX     ,201910     ,024602,10875,2,-,-, 
20190921,TX     ,201910     ,024608,10875,2,-,-, 
20190921,TX     ,201910     ,024618,10875,2,-,-, 
20190921,TX     ,201910     ,024634,10875,2,-,-, 
20190921,TX     ,201910     ,024647,10876,10,-,-, 
20190921,TX     ,201910     ,024648,10875,2,-,-, 
20190921,TX     ,201910     ,024806,10875,2,-,-, 
20190921,TX     ,201910     ,024813,10876,4,-,-, 
20190921,TX     ,201910     ,024902,10875,2,-,-, 
20190921,TX     ,201910     ,024913,10875,4,-,-, 
20190921,TX     ,201910     ,024922,10875,10,-,-, 
20190921,TX     ,201910     ,024926,10875,4,-,-, 
20190921,TX     ,201910     ,024949,10875,2,-,-, 
20190921,TX     ,201910     ,024956,10875,2,-,-, 
20190921,TX     ,201910     ,025003,10875,2,-,-, 
20190921,TX     ,201910     ,025016,10875,4,-,-, 
20190921,TX     ,201910     ,025030,10875,2,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025112,10874,4,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025112,10874,4,-,-, 
20190921,TX     ,201910     ,025112,10874,4,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025112,10874,2,-,-, 
20190921,TX     ,201910     ,025122,10873,2,-,-, 
20190921,TX     ,201910     ,025122,10873,2,-,-, 
20190921,TX     ,201910     ,025147,10873,2,-,-, 
20190921,TX     ,201910     ,025149,10873,2,-,-, 
20190921,TX     ,201910     ,025155,10874,2,-,-, 
20190921,TX     ,201910     ,025228,10874,4,-,-, 
20190921,TX     ,201910     ,025307,10874,8,-,-, 
20190921,TX     ,201910     ,025310,10874,2,-,-, 
20190921,TX     ,201910     ,025323,10874,2,-,-, 
20190921,TX     ,201910     ,025331,10874,2,-,-, 
20190921,TX     ,201910     ,025331,10874,2,-,-, 
20190921,TX     ,201910     ,025331,10874,12,-,-, 
20190921,TX     ,201910     ,025354,10874,2,-,-, 
20190921,TX     ,201910     ,025354,10874,2,-,-, 
20190921,TX     ,201910     ,025354,10874,2,-,-, 
20190921,TX     ,201910     ,025404,10874,2,-,-, 
20190921,TX     ,201910     ,025418,10874,2,-,-, 
20190921,TX     ,201910     ,025419,10875,10,-,-, 
20190921,TX     ,201910     ,025419,10875,10,-,-, 
20190921,TX     ,201910     ,025419,10875,4,-,-, 
20190921,TX     ,201910     ,025419,10875,4,-,-, 
20190921,TX     ,201910     ,025419,10876,6,-,-, 
20190921,TX     ,201910     ,025419,10876,10,-,-, 
20190921,TX     ,201910     ,025419,10876,4,-,-, 
20190921,TX     ,201910     ,025427,10875,2,-,-, 
20190921,TX     ,201910     ,025446,10876,4,-,-, 
20190921,TX     ,201910     ,025454,10876,2,-,-, 
20190921,TX     ,201910     ,025501,10876,2,-,-, 
20190921,TX     ,201910     ,025531,10876,6,-,-, 
20190921,TX     ,201910     ,025557,10876,2,-,-, 
20190921,TX     ,201910     ,025557,10876,2,-,-, 
20190921,TX     ,201910     ,025557,10876,2,-,-, 
20190921,TX     ,201910     ,025606,10877,6,-,-, 
20190921,TX     ,201910     ,025611,10877,4,-,-, 
20190921,TX     ,201910     ,025613,10877,8,-,-, 
20190921,TX     ,201910     ,025622,10877,2,-,-, 
20190921,TX     ,201910     ,025643,10877,2,-,-, 
20190921,TX     ,201910     ,025650,10876,2,-,-, 
20190921,TX     ,201910     ,025650,10876,2,-,-, 
20190921,TX     ,201910     ,025650,10876,2,-,-, 
20190921,TX     ,201910     ,025650,10876,2,-,-, 
20190921,TX     ,201910     ,025658,10876,2,-,-, 
20190921,TX     ,201910     ,025658,10876,2,-,-, 
20190921,TX     ,201910     ,025704,10876,2,-,-, 
20190921,TX     ,201910     ,025724,10876,4,-,-, 
20190921,TX     ,201910     ,025819,10876,18,-,-, 
20190921,TX     ,201910     ,025820,10876,4,-,-, 
20190921,TX     ,201910     ,025828,10876,22,-,-, 
20190921,TX     ,201910     ,025828,10876,2,-,-, 
20190921,TX     ,201910     ,025828,10876,2,-,-, 
20190921,TX     ,201910     ,025828,10876,8,-,-, 
20190921,TX     ,201910     ,025829,10876,34,-,-, 
20190921,TX     ,201910     ,025829,10876,8,-,-, 
20190921,TX     ,201910     ,025829,10876,6,-,-, 
20190921,TX     ,201910     ,025829,10876,8,-,-, 
20190921,TX     ,201910     ,025829,10876,2,-,-, 
20190921,TX     ,201910     ,025829,10875,4,-,-, 
20190921,TX     ,201910     ,025829,10875,2,-,-, 
20190921,TX     ,201910     ,025833,10875,2,-,-, 
20190921,TX     ,201910     ,025835,10874,2,-,-, 
20190921,TX     ,201910     ,025835,10874,2,-,-, 
20190921,TX     ,201910     ,025900,10874,2,-,-, 
20190921,TX     ,201910     ,025909,10874,4,-,-, 
20190921,TX     ,201910     ,025909,10874,6,-,-, 
20190921,TX     ,201910     ,025917,10875,4,-,-, 
20190921,TX     ,201910     ,025925,10874,2,-,-, 
20190921,TX     ,201910     ,025956,10875,2,-,-, 
20190921,TX     ,201910     ,030015,10874,2,-,-, 
20190921,TX     ,201910     ,030015,10873,14,-,-, 
20190921,TX     ,201910     ,030015,10873,6,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030015,10873,2,-,-, 
20190921,TX     ,201910     ,030016,10874,4,-,-, 
20190921,TX     ,201910     ,030016,10873,2,-,-, 
20190921,TX     ,201910     ,030016,10873,2,-,-, 
20190921,TX     ,201910     ,030017,10873,2,-,-, 
20190921,TX     ,201910     ,030017,10873,2,-,-, 
20190921,TX     ,201910     ,030017,10873,2,-,-, 
20190921,TX     ,201910     ,030028,10873,2,-,-, 
20190921,TX     ,201910     ,030051,10874,2,-,-, 
20190921,TX     ,201910     ,030051,10874,2,-,-, 
20190921,TX     ,201910     ,030059,10874,2,-,-, 
20190921,TX     ,201910     ,030059,10874,2,-,-, 
20190921,TX     ,201910     ,030100,10874,4,-,-, 
20190921,TX     ,201910     ,030107,10874,2,-,-, 
20190921,TX     ,201910     ,030144,10875,4,-,-, 
20190921,TX     ,201910     ,030144,10875,2,-,-, 
20190921,TX     ,201910     ,030144,10875,2,-,-, 
20190921,TX     ,201910     ,030145,10875,4,-,-, 
20190921,TX     ,201910     ,030147,10875,2,-,-, 
20190921,TX     ,201910     ,030149,10875,4,-,-, 
20190921,TX     ,201910     ,030151,10875,38,-,-, 
20190921,TX     ,201910     ,030151,10875,8,-,-, 
20190921,TX     ,201910     ,030151,10875,4,-,-, 
20190921,TX     ,201910     ,030151,10875,2,-,-, 
20190921,TX     ,201910     ,030159,10874,2,-,-, 
20190921,TX     ,201910     ,030159,10874,2,-,-, 
20190921,TX     ,201910     ,030159,10874,2,-,-, 
20190921,TX     ,201910     ,030159,10874,4,-,-, 
20190921,TX     ,201910     ,030200,10873,4,-,-, 
20190921,TX     ,201910     ,030202,10874,2,-,-, 
20190921,TX     ,201910     ,030208,10874,2,-,-, 
20190921,TX     ,201910     ,030251,10873,2,-,-, 
20190921,TX     ,201910     ,030251,10873,2,-,-, 
20190921,TX     ,201910     ,030251,10873,2,-,-, 
20190921,TX     ,201910     ,030251,10873,2,-,-, 
20190921,TX     ,201910     ,030251,10873,6,-,-, 
20190921,TX     ,201910     ,030251,10873,6,-,-, 
20190921,TX     ,201910     ,030321,10873,2,-,-, 
20190921,TX     ,201910     ,030344,10873,2,-,-, 
20190921,TX     ,201910     ,030345,10874,2,-,-, 
20190921,TX     ,201910     ,030345,10874,4,-,-, 
20190921,TX     ,201910     ,030346,10873,2,-,-, 
20190921,TX     ,201910     ,030415,10874,2,-,-, 
20190921,TX     ,201910     ,030451,10874,2,-,-, 
20190921,TX     ,201910     ,030522,10875,2,-,-, 
20190921,TX     ,201910     ,030608,10874,4,-,-, 
20190921,TX     ,201910     ,030620,10875,2,-,-, 
20190921,TX     ,201910     ,030642,10875,4,-,-, 
20190921,TX     ,201910     ,030646,10875,2,-,-, 
20190921,TX     ,201910     ,030647,10875,2,-,-, 
20190921,TX     ,201910     ,030746,10875,2,-,-, 
20190921,TX     ,201910     ,030805,10875,14,-,-, 
20190921,TX     ,201910     ,030824,10875,2,-,-, 
20190921,TX     ,201910     ,030838,10875,6,-,-, 
20190921,TX     ,201910     ,030839,10874,2,-,-, 
20190921,TX     ,201910     ,030839,10874,2,-,-, 
20190921,TX     ,201910     ,030846,10874,2,-,-, 
20190921,TX     ,201910     ,030846,10874,2,-,-, 
20190921,TX     ,201910     ,030851,10874,4,-,-, 
20190921,TX     ,201910     ,030857,10874,6,-,-, 
20190921,TX     ,201910     ,030902,10874,2,-,-, 
20190921,TX     ,201910     ,030904,10874,4,-,-, 
20190921,TX     ,201910     ,030943,10873,2,-,-, 
20190921,TX     ,201910     ,030943,10873,2,-,-, 
20190921,TX     ,201910     ,031000,10873,2,-,-, 
20190921,TX     ,201910     ,031000,10873,2,-,-, 
20190921,TX     ,201910     ,031009,10873,2,-,-, 
20190921,TX     ,201910     ,031009,10873,2,-,-, 
20190921,TX     ,201910     ,031009,10873,2,-,-, 
20190921,TX     ,201910     ,031009,10873,4,-,-, 
20190921,TX     ,201910     ,031009,10873,8,-,-, 
20190921,TX     ,201910     ,031018,10873,2,-,-, 
20190921,TX     ,201910     ,031018,10873,2,-,-, 
20190921,TX     ,201910     ,031021,10873,2,-,-, 
20190921,TX     ,201910     ,031056,10873,2,-,-, 
20190921,TX     ,201910     ,031154,10873,4,-,-, 
20190921,TX     ,201910     ,031233,10872,2,-,-, 
20190921,TX     ,201910     ,031239,10873,2,-,-, 
20190921,TX     ,201910     ,031302,10873,4,-,-, 
20190921,TX     ,201910     ,031310,10873,6,-,-, 
20190921,TX     ,201910     ,031311,10873,8,-,-, 
20190921,TX     ,201910     ,031312,10872,4,-,-, 
20190921,TX     ,201910     ,031335,10873,6,-,-, 
20190921,TX     ,201910     ,031336,10873,2,-,-, 
20190921,TX     ,201910     ,031346,10874,2,-,-, 
20190921,TX     ,201910     ,031426,10875,8,-,-, 
20190921,TX     ,201910     ,031440,10875,2,-,-, 
20190921,TX     ,201910     ,031445,10875,2,-,-, 
20190921,TX     ,201910     ,031502,10876,2,-,-, 
20190921,TX     ,201910     ,031503,10874,4,-,-, 
20190921,TX     ,201910     ,031503,10874,6,-,-, 
20190921,TX     ,201910     ,031503,10874,2,-,-, 
20190921,TX     ,201910     ,031508,10874,2,-,-, 
20190921,TX     ,201910     ,031528,10875,6,-,-, 
20190921,TX     ,201910     ,031614,10876,4,-,-, 
20190921,TX     ,201910     ,031615,10875,4,-,-, 
20190921,TX     ,201910     ,031620,10875,4,-,-, 
20190921,TX     ,201910     ,031633,10875,4,-,-, 
20190921,TX     ,201910     ,031633,10875,4,-,-, 
20190921,TX     ,201910     ,031710,10875,2,-,-, 
20190921,TX     ,201910     ,031710,10875,2,-,-, 
20190921,TX     ,201910     ,031710,10875,2,-,-, 
20190921,TX     ,201910     ,031719,10875,2,-,-, 
20190921,TX     ,201910     ,031751,10875,2,-,-, 
20190921,TX     ,201910     ,031800,10875,12,-,-, 
20190921,TX     ,201910     ,031801,10874,2,-,-, 
20190921,TX     ,201910     ,031801,10874,2,-,-, 
20190921,TX     ,201910     ,031809,10874,4,-,-, 
20190921,TX     ,201910     ,031812,10875,2,-,-, 
20190921,TX     ,201910     ,031834,10874,2,-,-, 
20190921,TX     ,201910     ,031839,10875,2,-,-, 
20190921,TX     ,201910     ,031905,10875,6,-,-, 
20190921,TX     ,201910     ,031906,10875,4,-,-, 
20190921,TX     ,201910     ,031931,10875,2,-,-, 
20190921,TX     ,201910     ,032026,10874,2,-,-, 
20190921,TX     ,201910     ,032026,10874,2,-,-, 
20190921,TX     ,201910     ,032026,10874,2,-,-, 
20190921,TX     ,201910     ,032026,10874,2,-,-, 
20190921,TX     ,201910     ,032026,10874,2,-,-, 
20190921,TX     ,201910     ,032026,10874,10,-,-, 
20190921,TX     ,201910     ,032035,10874,2,-,-, 
20190921,TX     ,201910     ,032044,10874,8,-,-, 
20190921,TX     ,201910     ,032054,10874,2,-,-, 
20190921,TX     ,201910     ,032056,10874,2,-,-, 
20190921,TX     ,201910     ,032155,10874,6,-,-, 
20190921,TX     ,201910     ,032155,10874,2,-,-, 
20190921,TX     ,201910     ,032156,10873,4,-,-, 
20190921,TX     ,201910     ,032201,10873,2,-,-, 
20190921,TX     ,201910     ,032201,10873,2,-,-, 
20190921,TX     ,201910     ,032205,10873,2,-,-, 
20190921,TX     ,201910     ,032205,10873,2,-,-, 
20190921,TX     ,201910     ,032205,10873,2,-,-, 
20190921,TX     ,201910     ,032206,10872,4,-,-, 
20190921,TX     ,201910     ,032208,10873,2,-,-, 
20190921,TX     ,201910     ,032220,10873,4,-,-, 
20190921,TX     ,201910     ,032220,10872,4,-,-, 
20190921,TX     ,201910     ,032220,10872,2,-,-, 
20190921,TX     ,201910     ,032220,10872,2,-,-, 
20190921,TX     ,201910     ,032220,10872,8,-,-, 
20190921,TX     ,201910     ,032234,10872,10,-,-, 
20190921,TX     ,201910     ,032235,10872,2,-,-, 
20190921,TX     ,201910     ,032235,10872,2,-,-, 
20190921,TX     ,201910     ,032235,10872,2,-,-, 
20190921,TX     ,201910     ,032235,10872,2,-,-, 
20190921,TX     ,201910     ,032235,10872,8,-,-, 
20190921,TX     ,201910     ,032242,10873,2,-,-, 
20190921,TX     ,201910     ,032301,10872,2,-,-, 
20190921,TX     ,201910     ,032301,10872,4,-,-, 
20190921,TX     ,201910     ,032301,10872,2,-,-, 
20190921,TX     ,201910     ,032301,10872,6,-,-, 
20190921,TX     ,201910     ,032306,10872,6,-,-, 
20190921,TX     ,201910     ,032315,10872,2,-,-, 
20190921,TX     ,201910     ,032323,10872,4,-,-, 
20190921,TX     ,201910     ,032323,10873,2,-,-, 
20190921,TX     ,201910     ,032324,10872,4,-,-, 
20190921,TX     ,201910     ,032325,10872,4,-,-, 
20190921,TX     ,201910     ,032325,10872,2,-,-, 
20190921,TX     ,201910     ,032325,10872,4,-,-, 
20190921,TX     ,201910     ,032326,10871,4,-,-, 
20190921,TX     ,201910     ,032326,10871,2,-,-, 
20190921,TX     ,201910     ,032326,10871,2,-,-, 
20190921,TX     ,201910     ,032326,10872,2,-,-, 
20190921,TX     ,201910     ,032336,10871,2,-,-, 
20190921,TX     ,201910     ,032336,10871,2,-,-, 
20190921,TX     ,201910     ,032340,10871,2,-,-, 
20190921,TX     ,201910     ,032340,10871,2,-,-, 
20190921,TX     ,201910     ,032348,10872,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,4,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032405,10871,2,-,-, 
20190921,TX     ,201910     ,032406,10871,2,-,-, 
20190921,TX     ,201910     ,032406,10870,2,-,-, 
20190921,TX     ,201910     ,032406,10870,2,-,-, 
20190921,TX     ,201910     ,032406,10870,4,-,-, 
20190921,TX     ,201910     ,032409,10871,2,-,-, 
20190921,TX     ,201910     ,032414,10871,2,-,-, 
20190921,TX     ,201910     ,032414,10870,2,-,-, 
20190921,TX     ,201910     ,032414,10870,4,-,-, 
20190921,TX     ,201910     ,032414,10870,2,-,-, 
20190921,TX     ,201910     ,032414,10870,2,-,-, 
20190921,TX     ,201910     ,032415,10870,2,-,-, 
20190921,TX     ,201910     ,032415,10870,2,-,-, 
20190921,TX     ,201910     ,032436,10870,2,-,-, 
20190921,TX     ,201910     ,032438,10870,2,-,-, 
20190921,TX     ,201910     ,032439,10870,2,-,-, 
20190921,TX     ,201910     ,032440,10871,10,-,-, 
20190921,TX     ,201910     ,032442,10870,2,-,-, 
20190921,TX     ,201910     ,032448,10871,2,-,-, 
20190921,TX     ,201910     ,032452,10871,20,-,-, 
20190921,TX     ,201910     ,032502,10871,2,-,-, 
20190921,TX     ,201910     ,032508,10872,8,-,-, 
20190921,TX     ,201910     ,032600,10871,2,-,-, 
20190921,TX     ,201910     ,032610,10871,4,-,-, 
20190921,TX     ,201910     ,032610,10871,2,-,-, 
20190921,TX     ,201910     ,032610,10870,4,-,-, 
20190921,TX     ,201910     ,032610,10870,8,-,-, 
20190921,TX     ,201910     ,032619,10871,6,-,-, 
20190921,TX     ,201910     ,032620,10870,4,-,-, 
20190921,TX     ,201910     ,032622,10871,2,-,-, 
20190921,TX     ,201910     ,032622,10871,2,-,-, 
20190921,TX     ,201910     ,032625,10871,2,-,-, 
20190921,TX     ,201910     ,032629,10871,2,-,-, 
20190921,TX     ,201910     ,032646,10871,14,-,-, 
20190921,TX     ,201910     ,032646,10871,2,-,-, 
20190921,TX     ,201910     ,032701,10872,2,-,-, 
20190921,TX     ,201910     ,032706,10872,2,-,-, 
20190921,TX     ,201910     ,032708,10871,2,-,-, 
20190921,TX     ,201910     ,032708,10871,2,-,-, 
20190921,TX     ,201910     ,032724,10872,6,-,-, 
20190921,TX     ,201910     ,032903,10871,2,-,-, 
20190921,TX     ,201910     ,032905,10870,2,-,-, 
20190921,TX     ,201910     ,032910,10870,2,-,-, 
20190921,TX     ,201910     ,032911,10870,4,-,-, 
